year,state_norm,district_norm,children,cyber,ipc,sll,women,ipc_log,ipc_state_pct,sll_log,sll_state_pct,women_log,women_state_pct,children_log,children_state_pct,cyber_log,cyber_state_pct,ipc_prev,ipc_growth,ipc_gap_years,women_prev,women_growth,women_gap_years,children_prev,children_growth,children_gap_years,cyber_prev,cyber_growth,cyber_gap_years,severity,risk_class,target_severity,target_year,d_key,s_key
2020,gujarat,botad,51.0,5.0,3176.0,4181.0,64.0,8.063692634269517,0.4313725490196078,8.338544879988579,0.3333333333333333,4.174387269895637,0.3333333333333333,3.951243718581428,0.392156862745098,1.791759469228055,0.2745098039215686,783.0,3.0561941251596423,6.0,98.0,-0.3469387755102041,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.3745098039215686,low,0.363235294117647,2022.0,botad,gujarat
2022,gujarat,botad,53.0,8.0,1514.0,4401.0,75.0,7.323170717943469,0.3725490196078431,8.389814262086407,0.3333333333333333,4.330733340286331,0.3529411764705882,3.9889840465642745,0.3725490196078431,2.19722457733622,0.3627450980392157,3176.0,-0.5232997481108312,2.0,64.0,0.171875,2.0,51.0,0.0392156862745098,2.0,5.0,0.6,2.0,0.363235294117647,low,0.3490196078431372,2023.0,botad,gujarat
2023,gujarat,botad,50.0,13.0,1391.0,4721.0,79.0,7.238496840894365,0.3137254901960784,8.459987717645458,0.3137254901960784,4.382026634673881,0.392156862745098,3.9318256327243257,0.392156862745098,2.6390573296152584,0.392156862745098,1514.0,-0.0812417437252311,1.0,75.0,0.0533333333333333,1.0,53.0,-0.0566037735849056,1.0,8.0,0.625,1.0,0.3490196078431372,low,0.3102941176470588,2024.0,botad,gujarat
2024,gujarat,botad,56.0,7.0,1433.0,4799.0,80.0,7.268223021159565,0.3137254901960784,8.476371196895983,0.2745098039215686,4.394449154672439,0.3529411764705882,4.04305126783455,0.3725490196078431,2.079441541679836,0.2254901960784313,1391.0,0.0301941049604601,1.0,79.0,0.0126582278481012,1.0,50.0,0.12,1.0,13.0,-0.4615384615384615,1.0,0.3102941176470588,low,,,botad,gujarat
2014,gujarat,c i d crime,0.0,0.0,8.0,0.0,0.0,2.19722457733622,0.0238095238095238,0.0,0.5119047619047619,0.0,0.0238095238095238,0.0,0.5119047619047619,0.0,0.5119047619047619,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1946428571428571,low,,,c i d crime,gujarat
2014,gujarat,chhotaudepur,0.0,0.0,1144.0,0.0,108.0,7.0431599159883405,0.2619047619047619,0.0,0.5119047619047619,4.691347882229144,0.1666666666666666,0.0,0.5119047619047619,0.0,0.5119047619047619,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3303571428571428,low,0.4725490196078432,2020.0,chhotaudepur,gujarat
2020,gujarat,chhotaudepur,118.0,11.0,2519.0,5587.0,140.0,7.832014180505469,0.3529411764705882,8.628376720376853,0.4313725490196078,4.948759890378168,0.5686274509803921,4.77912349311153,0.7156862745098039,2.4849066497880004,0.5686274509803921,1144.0,1.2019230769230769,6.0,108.0,0.2962962962962963,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.4725490196078432,medium,0.5799019607843138,2022.0,chhotaudepur,gujarat
2022,gujarat,chhotaudepur,109.0,5.0,3226.0,7593.0,120.0,8.079308192051961,0.7254901960784313,8.935113740791747,0.6078431372549019,4.795790545596741,0.4705882352941176,4.700480365792417,0.6470588235294118,1.791759469228055,0.2254901960784313,2519.0,0.2806669313219531,2.0,140.0,-0.1428571428571428,2.0,118.0,-0.0762711864406779,2.0,11.0,-0.5454545454545454,2.0,0.5799019607843138,medium,0.4627450980392157,2023.0,chhotaudepur,gujarat
2023,gujarat,chhotaudepur,107.0,3.0,3319.0,8103.0,100.0,8.107720061910534,0.5294117647058824,9.000113045928519,0.5686274509803921,4.61512051684126,0.4313725490196078,4.68213122712422,0.6372549019607843,1.3862943611198906,0.1176470588235294,3226.0,0.0288282703037817,1.0,120.0,-0.1666666666666666,1.0,109.0,-0.018348623853211,1.0,5.0,-0.4,1.0,0.4627450980392157,medium,0.542156862745098,2024.0,chhotaudepur,gujarat
2024,gujarat,chhotaudepur,111.0,5.0,3806.0,9068.0,109.0,8.244596756382498,0.6666666666666666,9.112617283447568,0.6078431372549019,4.700480365792417,0.4705882352941176,4.718498871295094,0.6078431372549019,1.791759469228055,0.1764705882352941,3319.0,0.1467309430551371,1.0,100.0,0.09,1.0,107.0,0.0373831775700934,1.0,3.0,0.6666666666666666,1.0,0.542156862745098,medium,,,chhotaudepur,gujarat
2010,gujarat,cid crime,0.0,0.0,54.0,0.0,1.0,4.007333185232471,0.0285714285714285,0.0,0.5142857142857142,0.6931471805599453,0.0857142857142857,0.0,0.0571428571428571,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1642857142857142,low,0.1557142857142857,2011.0,cid crime,gujarat
2011,gujarat,cid crime,0.0,0.0,54.0,0.0,0.0,4.007333185232471,0.0285714285714285,0.0,0.5142857142857142,0.0,0.0428571428571428,0.0,0.0571428571428571,0.0,0.5142857142857142,54.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1557142857142857,low,0.1585714285714285,2012.0,cid crime,gujarat
2012,gujarat,cid crime,0.0,0.0,54.0,0.0,1.0,4.007333185232471,0.0285714285714285,0.0,0.5142857142857142,0.6931471805599453,0.0571428571428571,0.0,0.0571428571428571,0.0,0.5142857142857142,54.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1585714285714285,low,0.1699999999999999,2013.0,cid crime,gujarat
2013,gujarat,cid crime,0.0,0.0,8.0,0.0,1.0,2.19722457733622,0.0571428571428571,0.0,0.5142857142857142,0.6931471805599453,0.0571428571428571,0.0,0.0428571428571428,0.0,0.5142857142857142,54.0,-0.8518518518518519,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1699999999999999,low,0.2083333333333333,2020.0,cid crime,gujarat
2020,gujarat,cid crime,0.0,17.0,57.0,3.0,0.0,4.060443010546419,0.1764705882352941,1.3862943611198906,0.1078431372549019,0.0,0.0784313725490196,0.0,0.0686274509803921,2.8903717578961645,0.6372549019607843,8.0,6.125,7.0,1.0,-1.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.2083333333333333,low,0.1450980392156863,2022.0,cid crime,gujarat
2022,gujarat,cid crime,0.0,7.0,41.0,1.0,0.0,3.737669618283368,0.1764705882352941,0.6931471805599453,0.0686274509803921,0.0,0.0588235294117647,0.0,0.0588235294117647,2.079441541679836,0.2745098039215686,57.0,-0.2807017543859649,2.0,0.0,0.0,2.0,0.0,0.0,2.0,17.0,-0.5882352941176471,2.0,0.1450980392156863,low,0.1784313725490196,2023.0,cid crime,gujarat
2023,gujarat,cid crime,0.0,6.0,51.0,17.0,1.0,3.951243718581428,0.196078431372549,2.8903717578961645,0.196078431372549,0.6931471805599453,0.1470588235294117,0.0,0.088235294117647,1.9459101490553128,0.2156862745098039,41.0,0.2439024390243902,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,-0.1428571428571428,1.0,0.1784313725490196,low,0.2931372549019608,2024.0,cid crime,gujarat
2024,gujarat,cid crime,0.0,43.0,108.0,42.0,6.0,4.691347882229144,0.196078431372549,3.7612001156935615,0.196078431372549,1.9459101490553128,0.2156862745098039,0.0,0.0980392156862745,3.784189633918261,0.8823529411764706,51.0,1.1176470588235294,1.0,1.0,5.0,1.0,0.0,0.0,1.0,6.0,6.166666666666667,1.0,0.2931372549019608,low,,,cid crime,gujarat
2020,gujarat,cyber ahmedabad range,1.0,69.0,44.0,25.0,7.0,3.80666248977032,0.1568627450980392,3.258096538021482,0.1764705882352941,2.079441541679836,0.2450980392156862,0.6931471805599453,0.1470588235294117,4.248495242049359,0.9215686274509804,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2901960784313725,low,0.2774509803921568,2022.0,cyber ahmedabad range,gujarat
2022,gujarat,cyber ahmedabad range,3.0,35.0,25.0,10.0,11.0,3.258096538021482,0.1568627450980392,2.3978952727983707,0.196078431372549,2.4849066497880004,0.2352941176470588,1.3862943611198906,0.1666666666666666,3.58351893845611,0.8235294117647058,44.0,-0.4318181818181818,2.0,7.0,0.5714285714285714,2.0,1.0,2.0,2.0,69.0,-0.4927536231884058,2.0,0.2774509803921568,low,0.2593137254901961,2023.0,cyber ahmedabad range,gujarat
2023,gujarat,cyber ahmedabad range,1.0,32.0,26.0,6.0,8.0,3.295836866004329,0.1568627450980392,1.9459101490553128,0.1666666666666666,2.19722457733622,0.2156862745098039,0.6931471805599453,0.1862745098039215,3.49650756146648,0.7352941176470589,25.0,0.04,1.0,11.0,-0.2727272727272727,1.0,3.0,-0.6666666666666666,1.0,35.0,-0.0857142857142857,1.0,0.2593137254901961,low,0.0823529411764705,2024.0,cyber ahmedabad range,gujarat
2024,gujarat,cyber ahmedabad range,0.0,3.0,2.0,1.0,0.0,1.0986122886681098,0.0784313725490196,0.6931471805599453,0.1176470588235294,0.0,0.0686274509803921,0.0,0.0980392156862745,1.3862943611198906,0.0784313725490196,26.0,-0.9230769230769232,1.0,8.0,-1.0,1.0,1.0,-1.0,1.0,32.0,-0.90625,1.0,0.0823529411764705,low,,,cyber ahmedabad range,gujarat
2020,gujarat,cyber bhavnagar range,0.0,10.0,7.0,3.0,0.0,2.079441541679836,0.0980392156862745,1.3862943611198906,0.1078431372549019,0.0,0.0784313725490196,0.0,0.0686274509803921,2.3978952727983707,0.5294117647058824,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1568627450980392,low,0.1598039215686274,2022.0,cyber bhavnagar range,gujarat
2022,gujarat,cyber bhavnagar range,0.0,13.0,7.0,6.0,0.0,2.079441541679836,0.1176470588235294,1.9459101490553128,0.1568627450980392,0.0,0.0588235294117647,0.0,0.0588235294117647,2.6390573296152584,0.4901960784313725,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,0.3,2.0,0.1598039215686274,low,0.0999999999999999,2023.0,cyber bhavnagar range,gujarat
2023,gujarat,cyber bhavnagar range,0.0,7.0,7.0,0.0,0.0,2.079441541679836,0.0784313725490196,0.0,0.0392156862745098,0.0,0.0686274509803921,0.0,0.088235294117647,2.079441541679836,0.2549019607843137,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,-0.4615384615384615,1.0,0.0999999999999999,low,0.1328431372549019,2024.0,cyber bhavnagar range,gujarat
2024,gujarat,cyber bhavnagar range,0.0,8.0,8.0,0.0,0.0,2.19722457733622,0.1372549019607843,0.0,0.0490196078431372,0.0,0.0686274509803921,0.0,0.0980392156862745,2.19722457733622,0.284313725490196,7.0,0.1428571428571428,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.1428571428571428,1.0,0.1328431372549019,low,,,cyber bhavnagar range,gujarat
2020,gujarat,cyber border range,0.0,2.0,2.0,0.0,0.0,1.0986122886681098,0.0588235294117647,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.0686274509803921,1.0986122886681098,0.1862745098039215,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0808823529411764,low,0.0338235294117647,2022.0,cyber border range,gujarat
2022,gujarat,cyber border range,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0294117647058823,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0294117647058823,2.0,-1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,2.0,0.0338235294117647,low,0.1406862745098039,2023.0,cyber border range,gujarat
2023,gujarat,cyber border range,0.0,10.0,9.0,1.0,1.0,2.302585092994046,0.0980392156862745,0.6931471805599453,0.0980392156862745,0.6931471805599453,0.1470588235294117,0.0,0.088235294117647,2.3978952727983707,0.3235294117647059,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1406862745098039,low,0.1583333333333333,2024.0,cyber border range,gujarat
2024,gujarat,cyber border range,1.0,8.0,7.0,1.0,1.0,2.079441541679836,0.1176470588235294,0.6931471805599453,0.1176470588235294,0.6931471805599453,0.1568627450980392,0.6931471805599453,0.196078431372549,2.19722457733622,0.284313725490196,9.0,-0.2222222222222222,1.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,-0.2,1.0,0.1583333333333333,low,,,cyber border range,gujarat
2020,gujarat,cyber gandhinagar range,2.0,12.0,8.0,4.0,1.0,2.19722457733622,0.1176470588235294,1.6094379124341005,0.1372549019607843,0.6931471805599453,0.1666666666666666,1.0986122886681098,0.1764705882352941,2.5649493574615367,0.5882352941176471,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2058823529411764,low,0.1823529411764706,2022.0,cyber gandhinagar range,gujarat
2022,gujarat,cyber gandhinagar range,2.0,12.0,8.0,4.0,1.0,2.19722457733622,0.1372549019607843,1.6094379124341005,0.1176470588235294,0.6931471805599453,0.1372549019607843,1.0986122886681098,0.1372549019607843,2.5649493574615367,0.4509803921568627,8.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,12.0,0.0,2.0,0.1823529411764706,low,0.2,2023.0,cyber gandhinagar range,gujarat
2023,gujarat,cyber gandhinagar range,1.0,16.0,12.0,4.0,2.0,2.5649493574615367,0.1372549019607843,1.6094379124341005,0.1372549019607843,1.0986122886681098,0.1764705882352941,0.6931471805599453,0.1862745098039215,2.833213344056216,0.4705882352941176,8.0,0.5,1.0,1.0,1.0,1.0,2.0,-0.5,1.0,12.0,0.3333333333333333,1.0,0.2,low,0.1784313725490196,2024.0,cyber gandhinagar range,gujarat
2024,gujarat,cyber gandhinagar range,0.0,16.0,16.0,0.0,0.0,2.833213344056216,0.1764705882352941,0.0,0.0490196078431372,0.0,0.0686274509803921,0.0,0.0980392156862745,2.833213344056216,0.4705882352941176,12.0,0.3333333333333333,1.0,2.0,-1.0,1.0,1.0,-1.0,1.0,16.0,0.0,1.0,0.1784313725490196,low,,,cyber gandhinagar range,gujarat
2020,gujarat,cyber junagadh range,1.0,107.0,70.0,37.0,1.0,4.262679877041316,0.196078431372549,3.6375861597263857,0.196078431372549,0.6931471805599453,0.1666666666666666,0.6931471805599453,0.1470588235294117,4.68213122712422,0.9411764705882352,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2970588235294117,low,0.2745098039215686,2022.0,cyber junagadh range,gujarat
2022,gujarat,cyber junagadh range,0.0,54.0,45.0,9.0,1.0,3.828641396489095,0.196078431372549,2.302585092994046,0.1764705882352941,0.6931471805599453,0.1372549019607843,0.0,0.0588235294117647,4.007333185232471,0.9019607843137256,70.0,-0.3571428571428571,2.0,1.0,0.0,2.0,1.0,-1.0,2.0,107.0,-0.4953271028037383,2.0,0.2745098039215686,low,0.242156862745098,2023.0,cyber junagadh range,gujarat
2023,gujarat,cyber junagadh range,0.0,47.0,41.0,6.0,0.0,3.737669618283368,0.1764705882352941,1.9459101490553128,0.1666666666666666,0.0,0.0686274509803921,0.0,0.088235294117647,3.871201010907891,0.8235294117647058,45.0,-0.0888888888888888,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,54.0,-0.1296296296296296,1.0,0.242156862745098,low,0.2147058823529411,2024.0,cyber junagadh range,gujarat
2024,gujarat,cyber junagadh range,0.0,19.0,13.0,6.0,1.0,2.6390573296152584,0.1568627450980392,1.9459101490553128,0.1764705882352941,0.6931471805599453,0.1568627450980392,0.0,0.0980392156862745,2.995732273553991,0.5686274509803921,41.0,-0.6829268292682927,1.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,-0.5957446808510638,1.0,0.2147058823529411,low,,,cyber junagadh range,gujarat
2020,gujarat,cyber panchmahal range,0.0,13.0,13.0,0.0,0.0,2.6390573296152584,0.1372549019607843,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.0686274509803921,2.6390573296152584,0.6078431372549019,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1794117647058823,low,0.0838235294117647,2022.0,cyber panchmahal range,gujarat
2022,gujarat,cyber panchmahal range,0.0,4.0,4.0,0.0,0.0,1.6094379124341005,0.0784313725490196,0.0,0.0294117647058823,0.0,0.0588235294117647,0.0,0.0588235294117647,1.6094379124341005,0.1862745098039215,13.0,-0.6923076923076923,2.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,-0.6923076923076923,2.0,0.0838235294117647,low,0.0514705882352941,2023.0,cyber panchmahal range,gujarat
2023,gujarat,cyber panchmahal range,0.0,2.0,1.0,1.0,0.0,0.6931471805599453,0.0196078431372549,0.6931471805599453,0.0980392156862745,0.0,0.0686274509803921,0.0,0.088235294117647,1.0986122886681098,0.0686274509803921,4.0,-0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,-0.5,1.0,0.0514705882352941,low,0.0999999999999999,2024.0,cyber panchmahal range,gujarat
2024,gujarat,cyber panchmahal range,0.0,3.0,2.0,1.0,1.0,1.0986122886681098,0.0784313725490196,0.6931471805599453,0.1176470588235294,0.6931471805599453,0.1568627450980392,0.0,0.0980392156862745,1.3862943611198906,0.0784313725490196,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0999999999999999,low,,,cyber panchmahal range,gujarat
2020,gujarat,cyber rajkot range,0.0,1.0,0.0,1.0,0.0,0.0,0.0196078431372549,0.6931471805599453,0.0784313725490196,0.0,0.0784313725490196,0.0,0.0686274509803921,0.6931471805599453,0.0980392156862745,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0539215686274509,low,0.084313725490196,2022.0,cyber rajkot range,gujarat
2022,gujarat,cyber rajkot range,1.0,3.0,2.0,1.0,1.0,1.0986122886681098,0.0392156862745098,0.6931471805599453,0.0686274509803921,0.6931471805599453,0.1372549019607843,0.6931471805599453,0.1176470588235294,1.3862943611198906,0.1372549019607843,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.084313725490196,low,0.0720588235294117,2023.0,cyber rajkot range,gujarat
2023,gujarat,cyber rajkot range,0.0,3.0,2.0,1.0,0.0,1.0986122886681098,0.0490196078431372,0.6931471805599453,0.0980392156862745,0.0,0.0686274509803921,0.0,0.088235294117647,1.3862943611198906,0.1176470588235294,2.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,3.0,0.0,1.0,0.0720588235294117,low,0.0936274509803921,2024.0,cyber rajkot range,gujarat
2024,gujarat,cyber rajkot range,0.0,4.0,2.0,2.0,0.0,1.0986122886681098,0.0784313725490196,1.0986122886681098,0.1568627450980392,0.0,0.0686274509803921,0.0,0.0980392156862745,1.6094379124341005,0.1274509803921568,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.3333333333333333,1.0,0.0936274509803921,low,,,cyber rajkot range,gujarat
2020,gujarat,cyber surat range,5.0,8.0,2.0,6.0,0.0,1.0986122886681098,0.0588235294117647,1.9459101490553128,0.1568627450980392,0.0,0.0784313725490196,1.791759469228055,0.2254901960784313,2.19722457733622,0.4509803921568627,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1480392156862745,low,0.1495098039215686,2022.0,cyber surat range,gujarat
2022,gujarat,cyber surat range,4.0,8.0,3.0,5.0,2.0,1.3862943611198906,0.0588235294117647,1.791759469228055,0.1372549019607843,1.0986122886681098,0.1764705882352941,1.6094379124341005,0.196078431372549,2.19722457733622,0.3627450980392157,2.0,0.5,2.0,0.0,0.0,2.0,5.0,-0.2,2.0,8.0,0.0,2.0,0.1495098039215686,low,0.1279411764705882,2023.0,cyber surat range,gujarat
2023,gujarat,cyber surat range,0.0,10.0,10.0,0.0,0.0,2.3978952727983707,0.1176470588235294,0.0,0.0392156862745098,0.0,0.0686274509803921,0.0,0.088235294117647,2.3978952727983707,0.3235294117647059,3.0,2.333333333333333,1.0,2.0,-1.0,1.0,4.0,-1.0,1.0,8.0,0.25,1.0,0.1279411764705882,low,0.046078431372549,2024.0,cyber surat range,gujarat
2024,gujarat,cyber surat range,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0490196078431372,0.0,0.0686274509803921,0.0,0.0980392156862745,0.0,0.0294117647058823,10.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,-1.0,1.0,0.046078431372549,low,,,cyber surat range,gujarat
2020,gujarat,cyber vadodara range,0.0,2.0,2.0,0.0,0.0,1.0986122886681098,0.0588235294117647,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.0686274509803921,1.0986122886681098,0.1862745098039215,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0808823529411764,low,0.1367647058823529,2022.0,cyber vadodara range,gujarat
2022,gujarat,cyber vadodara range,3.0,8.0,5.0,3.0,0.0,1.791759469228055,0.0980392156862745,1.3862943611198906,0.0980392156862745,0.0,0.0588235294117647,1.3862943611198906,0.1666666666666666,2.19722457733622,0.3627450980392157,2.0,1.5,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,0.1367647058823529,low,0.0588235294117647,2023.0,cyber vadodara range,gujarat
2023,gujarat,cyber vadodara range,0.0,2.0,2.0,0.0,0.0,1.0986122886681098,0.0490196078431372,0.0,0.0392156862745098,0.0,0.0686274509803921,0.0,0.088235294117647,1.0986122886681098,0.0686274509803921,5.0,-0.6,1.0,0.0,0.0,1.0,3.0,-1.0,1.0,8.0,-0.75,1.0,0.0588235294117647,low,0.046078431372549,2024.0,cyber vadodara range,gujarat
2024,gujarat,cyber vadodara range,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0490196078431372,0.0,0.0686274509803921,0.0,0.0980392156862745,0.0,0.0294117647058823,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0,0.046078431372549,low,,,cyber vadodara range,gujarat
2010,gujarat,dahod,33.0,0.0,20418.0,0.0,76.0,9.924221118923034,0.2857142857142857,0.0,0.5142857142857142,4.343805421853684,0.3428571428571428,3.5263605246161616,0.6285714285714286,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3885714285714285,low,0.37,2011.0,dahod,gujarat
2011,gujarat,dahod,25.0,0.0,20418.0,0.0,79.0,9.924221118923034,0.2857142857142857,0.0,0.5142857142857142,4.382026634673881,0.3142857142857143,3.258096538021482,0.5,0.0,0.5142857142857142,20418.0,0.0,1.0,76.0,0.0394736842105263,1.0,33.0,-0.2424242424242424,1.0,0.0,0.0,1.0,0.37,low,0.3885714285714285,2012.0,dahod,gujarat
2012,gujarat,dahod,47.0,0.0,20418.0,0.0,101.0,9.924221118923034,0.2857142857142857,0.0,0.5142857142857142,4.624972813284271,0.3142857142857143,3.871201010907891,0.6857142857142857,0.0,0.5142857142857142,20418.0,0.0,1.0,79.0,0.2784810126582278,1.0,25.0,0.88,1.0,0.0,0.0,1.0,0.3885714285714285,low,0.3785714285714285,2013.0,dahod,gujarat
2013,gujarat,dahod,89.0,0.0,1544.0,0.0,105.0,7.342779189331845,0.2571428571428571,0.0,0.5142857142857142,4.663439094112067,0.2428571428571428,4.499809670330265,0.8571428571428571,0.0,0.5142857142857142,20418.0,-0.9243804486237632,1.0,101.0,0.0396039603960396,1.0,47.0,0.8936170212765957,1.0,0.0,0.0,1.0,0.3785714285714285,low,0.5267857142857143,2014.0,dahod,gujarat
2014,gujarat,dahod,0.0,0.0,2594.0,0.0,332.0,7.861341795599989,0.4761904761904761,0.0,0.5119047619047619,5.808142489980444,0.6666666666666666,0.0,0.5119047619047619,0.0,0.5119047619047619,1544.0,0.6800518134715026,1.0,105.0,2.1619047619047618,1.0,89.0,-1.0,1.0,0.0,0.0,1.0,0.5267857142857143,medium,0.6598039215686275,2020.0,dahod,gujarat
2020,gujarat,dahod,158.0,24.0,4630.0,6863.0,199.0,8.440528106480752,0.5294117647058824,8.834045641167798,0.5686274509803921,5.298317366548036,0.803921568627451,5.068904202220232,0.9215686274509804,3.218875824868201,0.7450980392156863,2594.0,0.7848882035466461,6.0,332.0,-0.4006024096385542,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.6598039215686275,medium,0.598529411764706,2022.0,dahod,gujarat
2022,gujarat,dahod,199.0,8.0,2424.0,5847.0,246.0,7.793586803371584,0.4901960784313725,8.673855001429615,0.4509803921568627,5.5093883366279774,0.9215686274509804,5.298317366548036,0.9411764705882352,2.19722457733622,0.3627450980392157,4630.0,-0.4764578833693304,2.0,199.0,0.236180904522613,2.0,158.0,0.2594936708860759,2.0,24.0,-0.6666666666666666,2.0,0.598529411764706,medium,0.7240196078431372,2023.0,dahod,gujarat
2023,gujarat,dahod,197.0,39.0,3709.0,10212.0,228.0,8.21878715560148,0.5882352941176471,9.2314166975781,0.7450980392156863,5.43372200355424,0.8823529411764706,5.288267030694535,0.9215686274509804,3.688879454113936,0.7745098039215687,2424.0,0.5301155115511551,1.0,246.0,-0.073170731707317,1.0,199.0,-0.0100502512562814,1.0,8.0,3.875,1.0,0.7240196078431372,high,0.7764705882352941,2024.0,dahod,gujarat
2024,gujarat,dahod,196.0,20.0,4345.0,21924.0,212.0,8.377011160816375,0.7450980392156863,9.995382817240383,0.9215686274509804,5.3612921657094255,0.803921568627451,5.2832037287379885,0.9411764705882352,3.044522437723423,0.6274509803921569,3709.0,0.1714747910488002,1.0,228.0,-0.0701754385964912,1.0,197.0,-0.0050761421319796,1.0,39.0,-0.4871794871794871,1.0,0.7764705882352941,high,,,dahod,gujarat
2014,gujarat,dang,0.0,0.0,283.0,0.0,54.0,5.648974238161206,0.0476190476190476,0.0,0.5119047619047619,4.007333185232471,0.0952380952380952,0.0,0.5119047619047619,0.0,0.5119047619047619,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2196428571428571,low,0.1872549019607843,2020.0,dang,gujarat
2020,gujarat,dang,4.0,0.0,177.0,1541.0,5.0,5.181783550292085,0.2156862745098039,7.340835554123275,0.2549019607843137,1.791759469228055,0.196078431372549,1.6094379124341005,0.196078431372549,0.0,0.0392156862745098,283.0,-0.3745583038869258,6.0,54.0,-0.9074074074074074,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.1872549019607843,low,0.1985294117647059,2022.0,dang,gujarat
2022,gujarat,dang,10.0,0.0,136.0,931.0,15.0,4.919980925828125,0.2156862745098039,6.837332814685591,0.2156862745098039,2.772588722239781,0.2549019607843137,2.3978952727983707,0.2450980392156862,0.0,0.0294117647058823,177.0,-0.231638418079096,2.0,5.0,2.0,2.0,4.0,1.5,2.0,0.0,0.0,2.0,0.1985294117647059,low,0.2088235294117646,2023.0,dang,gujarat
2023,gujarat,dang,5.0,3.0,335.0,1016.0,11.0,5.817111159963204,0.2156862745098039,6.92461239604856,0.2352941176470588,2.4849066497880004,0.2352941176470588,1.791759469228055,0.2352941176470588,1.3862943611198906,0.1176470588235294,136.0,1.463235294117647,1.0,15.0,-0.2666666666666666,1.0,10.0,-0.5,1.0,0.0,0.0,1.0,0.2088235294117646,low,0.2299019607843137,2024.0,dang,gujarat
2024,gujarat,dang,6.0,8.0,348.0,1204.0,13.0,5.855071922202427,0.2156862745098039,7.094234845924755,0.2156862745098039,2.6390573296152584,0.2352941176470588,1.9459101490553128,0.2156862745098039,2.19722457733622,0.284313725490196,335.0,0.0388059701492537,1.0,11.0,0.1818181818181818,1.0,5.0,0.2,1.0,3.0,1.6666666666666667,1.0,0.2299019607843137,low,,,dang,gujarat
